"","PANID","COLUPC","WEEK","UNITS","OUTLET","DOLLARS","IRI_KEY","L4","L5","VOL_EQ","COLOR","SIZE","ADDITIVES","NUMBER_OF_PLY","TYPE_OF_DISPENSER","per_unit_cost","per_sheet_cost","Panelist_Type","Combined_Income","Family_Size","HH_RACE","Type_Residential","Age_Group_Male","Education_Male","Occupation_Male","Male_Working_Hour","Age_Group_Female","Education_Female","Occupation_Female","Female_Working_Hour","No_Dogs","No_Cats","Children_Group_Code","Marital_Status","Is_pet","monetary","freq","day","M","F","R","cat"
"3940",1128587,23700062960,1133,1,"GR",4.99,648764,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,5,2,1,2,7,9,11,1,6,4,10,1,1,0,0,3,1,109.78,19,1165,4,4,4,1
"3941",1128587,23700062960,1129,2,"GR",9.98,213290,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,5,2,1,2,7,9,11,1,6,4,10,1,1,0,0,3,1,109.78,19,1165,4,4,4,1
"3942",1128587,23700062960,1151,1,"GR",4.99,648764,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,5,2,1,2,7,9,11,1,6,4,10,1,1,0,0,3,1,109.78,19,1165,4,4,4,1
"3943",1128587,23700062960,1162,1,"GR",4.99,648764,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,5,2,1,2,7,9,11,1,6,4,10,1,1,0,0,3,1,109.78,19,1165,4,4,4,1
"3944",1128587,23700062960,1160,1,"GR",4.99,213290,"PROCTER","PUFFS PL",4.32,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",4.99,0.011550926,0,5,2,1,2,7,9,11,1,6,4,10,1,1,0,0,3,1,109.78,19,1165,4,4,4,1
"4497",1131466,23700062262,1144,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4498",1131466,23700062262,1156,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4499",1131466,23700062262,1140,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4500",1131466,23700062262,1137,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4501",1131466,23700062262,1135,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4502",1131466,23700062262,1114,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4503",1131466,23700062262,1154,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4504",1131466,23700062262,1136,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4505",1131466,23700062262,1148,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4506",1131466,23700062262,1124,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4507",1131466,23700062262,1123,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4508",1131466,23700062262,1163,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4509",1131466,23700062262,1143,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4510",1131466,23700062262,1127,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4511",1131466,23700062262,1128,1,"GR",2.09,652159,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.09,0.014513889,0,12,4,1,2,4,5,7,0,3,5,2,0,0,0,1,2,0,31.35,15,1163,4,4,4,1
"4759",1132563,23700062262,1149,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4760",1132563,23700062262,1137,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4761",1132563,23700062262,1143,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4762",1132563,23700062262,1125,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4763",1132563,23700062262,1115,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4764",1132563,23700062262,1132,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4765",1132563,23700062262,1134,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4766",1132563,23700062262,1161,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4767",1132563,23700062262,1123,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4768",1132563,23700062262,1163,1,"GR",1.89,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.89,0.013125,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4769",1132563,23700062262,1114,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4770",1132563,23700062262,1143,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4771",1132563,23700062262,1138,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"4772",1132563,23700062262,1118,1,"GR",1.99,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,4,1,1,7,9,11,1,3,5,3,0,0,0,2,3,0,27.76,14,1163,4,4,4,1
"5772",1140152,23700062262,1156,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5773",1140152,23700062262,1142,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5774",1140152,23700062262,1123,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5775",1140152,23700062262,1132,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5776",1140152,23700062262,1164,1,"GR",1.89,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.89,0.013125,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5777",1140152,23700062262,1148,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5778",1140152,23700062262,1120,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5779",1140152,23700062262,1130,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5780",1140152,23700062262,1142,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5781",1140152,23700062262,1116,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5782",1140152,23700062262,1137,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"5783",1140152,23700062262,1127,1,"GR",1.99,648764,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,6,3,1,2,7,9,11,1,3,5,2,0,0,0,1,5,0,23.78,12,1164,4,4,4,1
"6218",1142703,23700062262,1147,2,"GR",3.98,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6219",1142703,23700062262,1159,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6220",1142703,23700062262,1165,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6221",1142703,23700062262,1156,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6222",1142703,23700062262,1164,2,"GR",3.98,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6223",1142703,23700062262,1163,1,"GR",1.89,213290,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.89,0.013125,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6224",1142703,23700062262,1165,2,"GR",3.98,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6225",1142703,23700062262,1127,1,"GR",2.08,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.08,0.014444444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6226",1142703,23700062262,1157,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6227",1142703,23700062262,1117,1,"GR",2.08,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.08,0.014444444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6228",1142703,23700062262,1155,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6229",1142703,23700062262,1151,2,"GR",3.98,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"6230",1142703,23700062262,1147,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,9,4,1,2,3,4,6,0,4,4,2,0,1,0,0,2,1,33.91,13,1165,4,4,4,1
"7739",1182881,13700033547,1118,1,"GR",1.19,259111,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7740",1182881,13700033547,1123,1,"GR",1.19,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7741",1182881,13700033547,1130,1,"GR",1.19,259111,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7742",1182881,13700033547,1127,1,"GR",1.19,259111,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7743",1182881,13700033547,1163,1,"GR",0.99,259111,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.99,0.009166667,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7744",1182881,13700033547,1131,1,"GR",1.19,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7745",1182881,13700033547,1157,2,"GR",1.98,259111,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.99,0.009166667,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7746",1182881,13700033547,1162,1,"GR",0.99,259111,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.99,0.009166667,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7747",1182881,13700033547,1159,1,"GR",1.09,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.09,0.010092593,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7748",1182881,13700033547,1126,1,"GR",1.19,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7749",1182881,13700033547,1127,1,"GR",1.19,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,13.38,11,1163,4,4,4,1
"7759",1182881,23700062262,1156,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7760",1182881,23700062262,1137,1,"GR",2.08,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.08,0.014444444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7761",1182881,23700062262,1147,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7762",1182881,23700062262,1119,2,"GR",4.16,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",2.08,0.014444444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7763",1182881,23700062262,1150,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7764",1182881,23700062262,1162,3,"DR",4.56,8003043,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.52,0.010555556,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7765",1182881,23700062262,1146,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7766",1182881,23700062262,1153,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7767",1182881,23700062262,1159,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7768",1182881,23700062262,1164,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7769",1182881,23700062262,1161,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7770",1182881,23700062262,1149,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7771",1182881,23700062262,1139,1,"GR",1.99,259111,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7772",1182881,23700062262,1155,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7773",1182881,23700062262,1151,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"7774",1182881,23700062262,1154,1,"GR",1.99,248128,"PROCTER","PUFFS PL",1.44,"WHITE","FAMILY","ALOE VER","2 PLY","TOP & SI",1.99,0.013819444,0,4,1,1,2,7,9,11,1,6,8,10,1,0,0,0,4,0,36.67,16,1164,4,4,4,1
"8618",1189019,13700033547,1163,1,"GR",1.09,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.09,0.010092593,0,9,2,1,2,5,7,4,0,5,6,1,0,0,0,0,2,0,13.48,7,1163,4,4,4,1
"8619",1189019,13700033547,1161,2,"GR",2.18,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.09,0.010092593,0,9,2,1,2,5,7,4,0,5,6,1,0,0,0,0,2,0,13.48,7,1163,4,4,4,1
"8620",1189019,13700033547,1145,1,"GR",1.19,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,9,2,1,2,5,7,4,0,5,6,1,0,0,0,0,2,0,13.48,7,1163,4,4,4,1
"8621",1189019,13700033547,1162,2,"GR",2.18,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.09,0.010092593,0,9,2,1,2,5,7,4,0,5,6,1,0,0,0,0,2,0,13.48,7,1163,4,4,4,1
"8622",1189019,13700033547,1145,1,"GR",1.19,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,9,2,1,2,5,7,4,0,5,6,1,0,0,0,0,2,0,13.48,7,1163,4,4,4,1
"8623",1189019,13700033547,1158,3,"GR",3.27,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.09,0.010092593,0,9,2,1,2,5,7,4,0,5,6,1,0,0,0,0,2,0,13.48,7,1163,4,4,4,1
"8624",1189019,13700033547,1131,2,"GR",2.38,248128,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",1.19,0.011018519,0,9,2,1,2,5,7,4,0,5,6,1,0,0,0,0,2,0,13.48,7,1163,4,4,4,1
"8733",1189639,13700033547,1123,1,"MA",0.98,9979846,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,5,8,1,1,2,7,9,11,1,5,6,4,0,1,1,0,4,1,13.16,12,1163,4,4,4,1
"8734",1189639,13700033547,1129,1,"MA",0.98,9979846,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,5,8,1,1,2,7,9,11,1,5,6,4,0,1,1,0,4,1,13.16,12,1163,4,4,4,1
"8735",1189639,13700033547,1133,1,"MA",0.98,9979846,"PROCTER","PUFFS",1.08,"WHITE","MISSING","NO LOTIO","2 PLY","TOP OPEN",0.98,0.009074074,5,8,1,1,2,7,9,11,1,5,6,4,0,1,1,0,4,1,13.16,12,1163,4,4,4,1
